id,date,title,category
31272,2023-08-28,Meeting Adjournment,Procedural
31273,2023-08-28,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
31274,2023-08-28,Closed Session Report First Motion,Procedural
31275,2023-08-28,Closed Session Report Second Motion,Procedural
31316,2023-09-11,"Invocation: Dr. Vernon Walton, First Baptist Church",Procedural
31317,2023-09-11,Pledge of Allegiance to the Flag of the United States of America,Procedural
31318,2023-09-11,Roll Call,Procedural
31320,2023-09-11,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
31322,2023-09-11,Reports/Presentations,Procedural
31323,2023-09-11,Report and Inquiries of Council Members,Procedural
31324,2023-09-11,Report of the Town Manager,Procedural
31325,2023-09-11,Report of the Mayor,Procedural
31326,2023-09-11,Proposals for Additional Items to the Agenda,Procedural
31327,2023-09-11,Closed Session Report,Procedural
31330,2023-09-11,Regular Business,Procedural
31336,2023-09-11,Meeting Adjournment,Procedural
31337,2023-09-11,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
31338,2023-09-11,Closed Session Report,Procedural
31445,2023-09-25,"Invocation: Reverend Kim, Wesley United Methodist Church",Procedural
31446,2023-09-25,Pledge of Allegiance to the Flag of the United States of America,Procedural
31447,2023-09-25,Roll Call,Procedural
31449,2023-09-25,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
31451,2023-09-25,Reports/Presentations,Procedural
31452,2023-09-25,Report and Inquiries of Council Members,Procedural
31453,2023-09-25,Report of the Town Manager,Procedural
31454,2023-09-25,Report of the Mayor,Procedural
31455,2023-09-25,Proposals for Additional Items to the Agenda,Procedural
31456,2023-09-25,Closed Session Report,Procedural
31459,2023-09-25,Regular Business,Procedural
31463,2023-09-25,Closed Session Report,Procedural
31465,2023-09-25,Meeting Adjournment,Procedural
31466,2023-09-25,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
31490,2023-10-02,"Invocation: Reverend Jon Strand, Episcopal Church of the Holy Comforter",Procedural
31491,2023-10-02,Pledge of Allegiance to the Flag of the United States of America,Procedural
31492,2023-10-02,Roll Call,Procedural
31494,2023-10-02,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
31496,2023-10-02,Reports/Presentations,Procedural
31497,2023-10-02,Report and Inquiries of Council Members,Procedural
31498,2023-10-02,Report of the Town Manager,Procedural
31499,2023-10-02,Report of the Mayor,Procedural
31500,2023-10-02,Proposals for Additional Items to the Agenda,Procedural
31501,2023-10-02,Closed Session Report,Procedural
31502,2023-10-02,Public Hearings,Procedural
31504,2023-10-02,Regular Business,Procedural
31512,2023-10-02,Meeting Adjournment,Procedural
31513,2023-10-02,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
31533,2023-10-02,Closed Session Report,Procedural
31623,2023-10-23,"Invocation: John Russo, Baha'i Community of the Holy Comforter",Procedural
31624,2023-10-23,Pledge of Allegiance to the Flag of the United States of America,Procedural
31625,2023-10-23,Roll Call,Procedural
31627,2023-10-23,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
31629,2023-10-23,Reports/Presentations,Procedural
31630,2023-10-23,Report and Inquiries of Council Members,Procedural
31631,2023-10-23,Report of the Town Manager,Procedural
31632,2023-10-23,Report of the Mayor,Procedural
31633,2023-10-23,Proposals for Additional Items to the Agenda,Procedural
31634,2023-10-23,Closed Session Report,Procedural
31635,2023-10-23,Public Hearings,Procedural
31637,2023-10-23,Regular Business,Procedural
31650,2023-10-23,Meeting Adjournment,Procedural
31651,2023-10-23,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
31665,2023-10-23,Closed Session Report,Procedural
31739,2023-11-13,Invocation: Councilmember Ray Brill,Procedural
31740,2023-11-13,Pledge of Allegiance to the Flag of the United States of America,Procedural
31741,2023-11-13,Roll Call,Procedural
31743,2023-11-13,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
31745,2023-11-13,Reports/Presentations,Procedural
31746,2023-11-13,Report and Inquiries of Council Members,Procedural
31747,2023-11-13,Report of the Town Manager,Procedural
31748,2023-11-13,Report of the Mayor,Procedural
31749,2023-11-13,Proposals for Additional Items to the Agenda,Procedural
31750,2023-11-13,Closed Session Report,Procedural
31751,2023-11-13,Public Hearings,Procedural
31753,2023-11-13,Regular Business,Procedural
31763,2023-11-13,Meeting Adjournment,Procedural
31764,2023-11-13,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
31916,2023-12-04,"Invocation: Reverend Dr. Anthony Prinsen, Emmanuel Lutheran Church",Procedural
31917,2023-12-04,Pledge of Allegiance to the Flag of the United States of America,Procedural
31918,2023-12-04,Roll Call,Procedural
31920,2023-12-04,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
31922,2023-12-04,Reports/Presentations,Procedural
31923,2023-12-04,Report and Inquiries of Council Members,Procedural
31924,2023-12-04,Report of the Town Manager,Procedural
31925,2023-12-04,Report of the Mayor,Procedural
31926,2023-12-04,Proposals for Additional Items to the Agenda,Procedural
31927,2023-12-04,Closed Session Report,Procedural
31928,2023-12-04,Public Hearings,Procedural
31930,2023-12-04,Regular Business,Procedural
31940,2023-12-04,Meeting Adjournment,Procedural
31941,2023-12-04,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
31944,2023-12-04,Second Closed Session Report,Procedural
32041,2024-01-02,Regular Business,Procedural
32043,2024-01-02,Meeting Adjournment,Procedural
32044,2024-01-02,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
32089,2024-01-08,"Invocation: Mercury Payton, Town Manager",Procedural
32090,2024-01-08,Pledge of Allegiance to the Flag of the United States of America,Procedural
32091,2024-01-08,Roll Call,Procedural
32093,2024-01-08,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
32095,2024-01-08,Reports/Presentations,Procedural
32096,2024-01-08,Report and Inquiries of Council Members,Procedural
32097,2024-01-08,Report of the Town Manager,Procedural
32098,2024-01-08,Report of the Mayor,Procedural
32099,2024-01-08,Proposals for Additional Items to the Agenda,Procedural
32100,2024-01-08,Closed Session Report,Procedural
32103,2024-01-08,Regular Business,Procedural
32109,2024-01-08,Closed Session,Procedural
32110,2024-01-08,8:25 p.m. - 8:45 p.m.- Second Closed Session Report,Procedural
32111,2024-01-08,Meeting Adjournment,Procedural
32112,2024-01-08,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
32138,2024-01-08,Closed Session,Procedural
32288,2024-01-29,"Invocation: Mercury Payton, Town Manager",Procedural
32289,2024-01-29,Pledge of Allegiance to the Flag of the United States of America,Procedural
32290,2024-01-29,Roll Call,Procedural
32292,2024-01-29,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
32294,2024-01-29,Reports/Presentations,Procedural
32295,2024-01-29,Report and Inquiries of Council Members,Procedural
32296,2024-01-29,Report of the Town Manager,Procedural
32297,2024-01-29,Report of the Mayor,Procedural
32298,2024-01-29,Proposals for Additional Items to the Agenda,Procedural
32299,2024-01-29,Closed Session Report,Procedural
32302,2024-01-29,Regular Business,Procedural
32313,2024-01-29,Meeting Adjournment,Procedural
32314,2024-01-29,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
32315,2024-01-29,Closed Session Report,Procedural
32316,2024-01-29,10:35 p.m. - 10:55 p.m. - Second Closed Session Report,Procedural
32318,2024-01-29,Second Closed Session,Procedural
32322,2024-01-29,10:35 p.m. - 10:55 p.m. - Second Closed Session Report,Procedural
32347,2024-02-05,"Invocation: Reverend Brenda Burns, Vienna Assembly of God Church, Vienna",Procedural
32348,2024-02-05,Pledge of Allegiance to the Flag of the United States of America,Procedural
32349,2024-02-05,Roll Call,Procedural
32351,2024-02-05,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
32353,2024-02-05,Reports/Presentations,Procedural
32354,2024-02-05,Report and Inquiries of Council Members,Procedural
32355,2024-02-05,Report of the Town Manager,Procedural
32356,2024-02-05,Report of the Mayor,Procedural
32357,2024-02-05,Proposals for Additional Items to the Agenda,Procedural
32358,2024-02-05,Closed Session Report,Procedural
32361,2024-02-05,Regular Business,Procedural
32367,2024-02-05,Meeting Adjournment,Procedural
32368,2024-02-05,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
32484,2024-02-26,"Invocation: Rabbi Jeff Saxe, Temple Rodef Shalom",Procedural
32485,2024-02-26,Pledge of Allegiance to the Flag of the United States of America,Procedural
32486,2024-02-26,Roll Call,Procedural
32488,2024-02-26,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
32490,2024-02-26,Reports/Presentations,Procedural
32491,2024-02-26,Report and Inquiries of Council Members,Procedural
32492,2024-02-26,Report of the Town Manager,Procedural
32493,2024-02-26,Report of the Mayor,Procedural
32494,2024-02-26,Proposals for Additional Items to the Agenda,Procedural
32495,2024-02-26,Closed Session Report,Procedural
32498,2024-02-26,Regular Business,Procedural
32506,2024-02-26,Meeting Adjournment,Procedural
32507,2024-02-26,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
32555,2024-03-04,"Invocation: Ms. Sharon Miller, Baha'i Community of Vienna",Procedural
32556,2024-03-04,Pledge of Allegiance to the Flag of the United States of America,Procedural
32557,2024-03-04,Roll Call,Procedural
32559,2024-03-04,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
32561,2024-03-04,Reports/Presentations,Procedural
32562,2024-03-04,Report and Inquiries of Council Members,Procedural
32563,2024-03-04,Report of the Town Manager,Procedural
32564,2024-03-04,Report of the Mayor,Procedural
32565,2024-03-04,Proposals for Additional Items to the Agenda,Procedural
32566,2024-03-04,Closed Session Report,Procedural
32569,2024-03-04,Regular Business,Procedural
32577,2024-03-04,Meeting Adjournment,Procedural
32578,2024-03-04,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
32758,2024-03-18,Invocation: Councilmember Ray Brill,Procedural
32759,2024-03-18,Pledge of Allegiance to the Flag of the United States of America,Procedural
32760,2024-03-18,Roll Call,Procedural
32762,2024-03-18,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
32764,2024-03-18,Reports/Presentations,Procedural
32765,2024-03-18,Report and Inquiries of Council Members,Procedural
32766,2024-03-18,Report of the Town Manager,Procedural
32767,2024-03-18,Report of the Mayor,Procedural
32768,2024-03-18,Proposals for Additional Items to the Agenda,Procedural
32769,2024-03-18,Closed Session Report,Procedural
32770,2024-03-18,Public Hearings,Procedural
32772,2024-03-18,Regular Business,Procedural
32782,2024-03-18,Meeting Adjournment,Procedural
32783,2024-03-18,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
32784,2024-03-18,Closed Session Report,Procedural
32857,2024-04-08,"Invocation: Reverend Brenda Burns, Vienna Assembly of God",Procedural
32858,2024-04-08,Pledge of Allegiance to the Flag of the United States of America,Procedural
32859,2024-04-08,Roll Call,Procedural
32861,2024-04-08,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
32863,2024-04-08,7:50 p.m. - 8:00 p.m. Reports/Presentations,Procedural
32864,2024-04-08,Report and Inquiries of Council Members,Procedural
32865,2024-04-08,Report of the Town Manager,Procedural
32866,2024-04-08,Report of the Mayor,Procedural
32867,2024-04-08,Proposals for Additional Items to the Agenda,Procedural
32868,2024-04-08,Closed Session Report,Procedural
32869,2024-04-08,Public Hearings,Procedural
32871,2024-04-08,Regular Business,Procedural
32883,2024-04-08,Meeting Adjournment,Procedural
32884,2024-04-08,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
33005,2024-04-29,"Invocation: Mercury Payton, Town Manager",Procedural
33006,2024-04-29,Pledge of Allegiance to the Flag of the United States of America,Procedural
33007,2024-04-29,Roll Call,Procedural
33009,2024-04-29,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
33011,2024-04-29,Reports/Presentations,Procedural
33012,2024-04-29,Report and Inquiries of Council Members,Procedural
33013,2024-04-29,Report of the Town Manager,Procedural
33014,2024-04-29,Report of the Mayor,Procedural
33015,2024-04-29,Proposals for Additional Items to the Agenda,Procedural
33016,2024-04-29,Closed Session Report,Procedural
33017,2024-04-29,Public Hearings,Procedural
33019,2024-04-29,Regular Business,Procedural
33024,2024-04-29,Meeting Adjournment,Procedural
33025,2024-04-29,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
33027,2024-04-29,8:25 p.m. - 9:30 p.m. Closed Session,Procedural
33028,2024-04-29,Closed Session Report,Procedural
33029,2024-05-06,Invocation: Councilmember Ray Brill,Procedural
33030,2024-05-06,Pledge of Allegiance to the Flag of the United States of America,Procedural
33031,2024-05-06,Roll Call,Procedural
33033,2024-05-06,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
33035,2024-05-06,Reports/Presentations,Procedural
33036,2024-05-06,Report and Inquiries of Council Members,Procedural
33037,2024-05-06,Report of the Town Manager,Procedural
33038,2024-05-06,Report of the Mayor,Procedural
33039,2024-05-06,Proposals for Additional Items to the Agenda,Procedural
33040,2024-05-06,Closed Session Report,Procedural
33043,2024-05-06,Regular Business,Procedural
33049,2024-05-06,Meeting Adjournment,Procedural
33050,2024-05-06,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
33162,2024-05-20,Invocation:,Procedural
33163,2024-05-20,Pledge of Allegiance to the Flag of the United States of America,Procedural
33164,2024-05-20,Roll Call,Procedural
33166,2024-05-20,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
33168,2024-05-20,Reports/Presentations,Procedural
33169,2024-05-20,Report and Inquiries of Council Members,Procedural
33170,2024-05-20,Report of the Town Manager,Procedural
33171,2024-05-20,Report of the Mayor,Procedural
33172,2024-05-20,Proposals for Additional Items to the Agenda,Procedural
33173,2024-05-20,Closed Session Report,Procedural
33176,2024-05-20,Regular Business,Procedural
33185,2024-05-20,Meeting Adjournment,Procedural
33186,2024-05-20,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
33246,2024-06-03,"Invocation: John Russo, Baha'i Community of the Town of Vienna",Procedural
33247,2024-06-03,Pledge of Allegiance to the Flag of the United States of America,Procedural
33248,2024-06-03,Roll Call,Procedural
33250,2024-06-03,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
33252,2024-06-03,Reports/Presentations,Procedural
33253,2024-06-03,Report and Inquiries of Council Members,Procedural
33254,2024-06-03,Report of the Town Manager,Procedural
33255,2024-06-03,Report of the Mayor,Procedural
33256,2024-06-03,Proposals for Additional Items to the Agenda,Procedural
33257,2024-06-03,Closed Session Report,Procedural
33260,2024-06-03,Regular Business,Procedural
33270,2024-06-03,Meeting Adjournment,Procedural
33271,2024-06-03,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
33274,2024-06-03,Closed Session Report,Procedural
33275,2024-06-03,10:30 p.m. - 11:30 p.m. - Second Closed Session Report,Procedural
33276,2024-06-03,Second Closed Session Report,Procedural
33482,2024-07-08,"Invocation: Reverend Brenda Burns, Vienna Assembly of God",Procedural
33483,2024-07-08,Pledge of Allegiance to the Flag of the United States of America,Procedural
33484,2024-07-08,Roll Call,Procedural
33486,2024-07-08,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
33488,2024-07-08,Reports/Presentations,Procedural
33489,2024-07-08,Report and Inquiries of Council Members,Procedural
33490,2024-07-08,Report of the Town Manager,Procedural
33491,2024-07-08,Report of the Mayor,Procedural
33492,2024-07-08,Proposals for Additional Items to the Agenda,Procedural
33493,2024-07-08,Closed Session Report,Procedural
33496,2024-07-08,Regular Business,Procedural
33514,2024-07-08,Meeting Adjournment,Procedural
33515,2024-07-08,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
33643,2024-08-26,Invocation:,Procedural
33644,2024-08-26,Pledge of Allegiance to the Flag of the United States of America,Procedural
33645,2024-08-26,Roll Call,Procedural
33647,2024-08-26,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
33649,2024-08-26,Reports/Presentations,Procedural
33650,2024-08-26,Report and Inquiries of Council Members,Procedural
33651,2024-08-26,Report of the Town Manager,Procedural
33652,2024-08-26,Report of the Mayor,Procedural
33653,2024-08-26,Proposals for Additional Items to the Agenda,Procedural
33654,2024-08-26,Closed Session Report,Procedural
33657,2024-08-26,Regular Business,Procedural
33672,2024-08-26,Meeting Adjournment,Procedural
33673,2024-08-26,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
33688,2024-08-26,Second Closed Session,Procedural
33732,2024-09-09,Invocation: Councilmember Ray Brill,Procedural
33733,2024-09-09,Pledge of Allegiance to the Flag of the United States of America,Procedural
33734,2024-09-09,Roll Call,Procedural
33736,2024-09-09,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
33738,2024-09-09,Reports/Presentations,Procedural
33739,2024-09-09,Report and Inquiries of Council Members,Procedural
33740,2024-09-09,Report of the Town Manager,Procedural
33741,2024-09-09,Report of the Mayor,Procedural
33742,2024-09-09,Proposals for Additional Items to the Agenda,Procedural
33746,2024-09-09,Regular Business,Procedural
33754,2024-09-09,Meeting Adjournment,Procedural
33755,2024-09-09,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
33760,2024-09-09,None,Procedural
33764,2024-09-09,Adjourn into Work Session,Procedural
33810,2024-09-09,Closed Session Report,Procedural
33811,2024-09-09,Second Closed Session Report,Procedural
33928,2024-09-23,"Invocation: Mr. John Russo, Baha'I Community of the Town of Vienna",Procedural
33929,2024-09-23,Pledge of Allegiance to the Flag of the United States of America,Procedural
33930,2024-09-23,Roll Call,Procedural
33932,2024-09-23,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
33934,2024-09-23,Reports/Presentations,Procedural
33935,2024-09-23,Report and Inquiries of Council Members,Procedural
33936,2024-09-23,Report of the Town Manager,Procedural
